contig	cov_mean_sample_idba_ud_perc100_sorted
contig-100_55774.0	4.470
contig-100_55775.0	11.052
contig-100_55776.0	1593.549
contig-100_55777.0	174.373
contig-100_55778.0	0.000
contig-100_55779.0	140.037
contig-100_55780.0	137.045
contig-100_55781.0	202.340
contig-100_55782.0	4.205
contig-100_55783.0	2039.925
contig-100_55784.0	1868.067
contig-100_55785.0	507.631
contig-100_55786.0	323.593
contig-100_55787.0	1371.485
contig-100_55788.0	0.929
contig-100_55789.0	105.571
contig-100_55790.0	2685.313
contig-100_55791.0	2505.157
contig-100_55792.0	514.082
contig-100_55793.0	0.787
contig-100_55794.0	2578.485
contig-100_55795.0	304.410
contig-100_55796.0	0.933
contig-100_55797.0	0.933
contig-100_55798.0	8783.877
contig-100_55799.0	11.149
contig-100_55800.0	219.664
contig-100_55801.0	17.847
contig-100_55802.0	2.799
contig-100_55803.0	1870.034
contig-100_55804.0	890.567
contig-100_55805.0	25242.168
contig-100_55806.0	1125.881
contig-100_55807.0	128.892
contig-100_55808.0	2767.470
contig-100_55809.0	80.623
contig-100_55810.0	6.847
contig-100_55811.0	2399.049
contig-100_55812.0	0.933
contig-100_55813.0	285.627
contig-100_55814.0	0.929
contig-100_55815.0	95.899
contig-100_55816.0	164.351
contig-100_55817.0	25.078
contig-100_55818.0	62.996
contig-100_55819.0	1069.963
contig-100_55820.0	2688.302
contig-100_55821.0	513.862
contig-100_55822.0	376.653
contig-100_55823.0	9.623
contig-100_55824.0	3.470
contig-100_55825.0	2104.746
contig-100_55826.0	380.276
contig-100_55827.0	85.511
contig-100_55828.0	282.108
contig-100_55829.0	2.750
contig-100_55830.0	565.175
contig-100_55831.0	1477.795
contig-100_55832.0	6.925
contig-100_55833.0	2419.433
contig-100_55834.0	0.869
contig-100_55835.0	2.493
contig-100_55836.0	18.362
contig-100_55837.0	377.206
contig-100_55838.0	62.906
contig-100_55839.0	0.000
contig-100_55840.0	0.933
contig-100_55841.0	1641.506
contig-100_55842.0	151.588
contig-100_55843.0	2699.738
contig-100_55844.0	213.532
contig-100_55845.0	1.858
contig-100_55846.0	461.584
contig-100_55847.0	350.109
contig-100_55848.0	107.753
contig-100_55849.0	0.846
contig-100_55850.0	436.356
contig-100_55851.0	293.434
contig-100_55852.0	5.603
contig-100_55853.0	0.000
contig-100_55854.0	828.940
contig-100_55855.0	2382.873
contig-100_55856.0	1849.652
contig-100_55857.0	887.779
contig-100_55858.0	451.820
contig-100_55859.0	2320.000
contig-100_55860.0	0.000
contig-100_55861.0	0.936
contig-100_55862.0	421.386
contig-100_55863.0	194.644
contig-100_55864.0	349.633
contig-100_55865.0	324.528
contig-100_55866.0	101.629
contig-100_55867.0	349.157
contig-100_55868.0	150.757
contig-100_55869.0	442.015
contig-100_55870.0	203.869
contig-100_55871.0	90.476
contig-100_55872.0	75.446
contig-100_55873.0	1617.996
contig-100_55874.0	0.000
contig-100_55875.0	5.371
contig-100_55876.0	64.330
contig-100_55877.0	0.000
contig-100_55878.0	161.101
contig-100_55879.0	1.779
contig-100_55880.0	2746.581
contig-100_55881.0	2709.397
contig-100_55882.0	186.438
contig-100_55883.0	2629.779
contig-100_55884.0	642.007
contig-100_55885.0	3.629
contig-100_55886.0	559.974
contig-100_55887.0	57.670
contig-100_55888.0	2337.390
contig-100_55889.0	1345.086
contig-100_55890.0	46.419
contig-100_55891.0	3.408
contig-100_55892.0	2415.487
contig-100_55893.0	102.360
contig-100_55894.0	578.142
contig-100_55895.0	1436.757
contig-100_55896.0	98.607
contig-100_55897.0	67.985
contig-100_55898.0	122.191
contig-100_55899.0	1391.715
contig-100_55900.0	1802.861
contig-100_55901.0	347.667
contig-100_55902.0	401.618
contig-100_55903.0	507.798
contig-100_55904.0	5.162
contig-100_55905.0	750.462
contig-100_55906.0	7449.342
contig-100_55907.0	0.000
contig-100_55908.0	479.850
contig-100_55909.0	0.872
contig-100_55910.0	215.162
contig-100_55911.0	430.955
contig-100_55912.0	9.692
contig-100_55913.0	104.850
contig-100_55914.0	1959.207
contig-100_55915.0	3.376
contig-100_55916.0	1029.526
contig-100_55917.0	33.771
contig-100_55918.0	43.575
contig-100_55919.0	80.846
contig-100_55920.0	1852.139
contig-100_55921.0	0.000
contig-100_55922.0	131.932
contig-100_55923.0	1741.372
contig-100_55924.0	0.940
contig-100_55925.0	110.056
contig-100_55926.0	13.120
contig-100_55927.0	1.729
contig-100_55928.0	361.447
contig-100_55929.0	1211.883
contig-100_55930.0	2416.218
contig-100_55931.0	0.000
contig-100_55932.0	20928.485
contig-100_55933.0	343.086
contig-100_55934.0	1104.211
contig-100_55935.0	408.564
contig-100_55936.0	76.534
contig-100_55937.0	22.241
contig-100_55938.0	0.000
contig-100_55939.0	19707.353
contig-100_55940.0	508.959
contig-100_55941.0	0.940
contig-100_55942.0	2113.620
contig-100_55943.0	1267.786
contig-100_55944.0	667.282
contig-100_55945.0	498.771
contig-100_55946.0	1619.519
contig-100_55947.0	811.034
contig-100_55948.0	1672.158
contig-100_55949.0	528.981
contig-100_55950.0	2327.034
contig-100_55951.0	2397.748
contig-100_55952.0	5.271
contig-100_55953.0	1725.594
contig-100_55954.0	206.214
contig-100_55955.0	0.932
contig-100_55956.0	0.000
contig-100_55957.0	411.406
contig-100_55958.0	1031.425
contig-100_55959.0	0.000
contig-100_55960.0	4870.030
contig-100_55961.0	0.000
contig-100_55962.0	1953.519
contig-100_55963.0	132.722
contig-100_55964.0	2674.368
contig-100_55965.0	397.372
contig-100_55966.0	295.511
contig-100_55967.0	14.944
contig-100_55968.0	239.079
contig-100_55969.0	43.500
contig-100_55970.0	1483.023
contig-100_55971.0	2327.196
contig-100_55972.0	2600.208
contig-100_55973.0	1951.426
contig-100_55974.0	1781.664
contig-100_55975.0	799.860
contig-100_55976.0	118.121
contig-100_55977.0	311.449
contig-100_55978.0	1.626
contig-100_55979.0	1692.483
contig-100_55980.0	562.947
contig-100_55981.0	67.042
contig-100_55982.0	1885.291
contig-100_55983.0	111.732
contig-100_55984.0	0.000
contig-100_55985.0	2640.464
contig-100_55986.0	137.709
contig-100_55987.0	1986.981
contig-100_55988.0	146.143
contig-100_55989.0	532.442
contig-100_55990.0	41.426
contig-100_55991.0	1260.287
contig-100_55992.0	2.691
contig-100_55993.0	2573.287
contig-100_55994.0	101.732
contig-100_55995.0	210.585
contig-100_55996.0	502.223
contig-100_55997.0	1345.408
contig-100_55998.0	70.464
contig-100_55999.0	158.687
contig-100_56000.0	99.102
contig-100_56001.0	1274.411
contig-100_56002.0	215.208
contig-100_56003.0	0.000
contig-100_56004.0	123.940
contig-100_56005.0	0.838
contig-100_56006.0	0.000
contig-100_56007.0	2567.268
contig-100_56008.0	0.000
contig-100_56009.0	161.623
contig-100_56010.0	0.943
contig-100_56011.0	605.374
contig-100_56012.0	2064.170
contig-100_56013.0	2518.079
contig-100_56014.0	2271.562
contig-100_56015.0	67.702
contig-100_56016.0	2050.653
contig-100_56017.0	1133.536
contig-100_56018.0	0.000
contig-100_56019.0	333.558
contig-100_56020.0	1900.011
contig-100_56021.0	1205.453
contig-100_56022.0	1.808
contig-100_56023.0	1597.521
contig-100_56024.0	0.936
contig-100_56025.0	1209.962
contig-100_56026.0	1065.479
contig-100_56027.0	1.725
contig-100_56028.0	2636.204
contig-100_56029.0	2615.610
contig-100_56030.0	2541.375
contig-100_56031.0	423.830
contig-100_56032.0	4.640
contig-100_56033.0	578.102
contig-100_56034.0	59.398
contig-100_56035.0	4.239
contig-100_56036.0	2552.803
contig-100_56037.0	2600.633
contig-100_56038.0	4.129
contig-100_56039.0	99.110
contig-100_56040.0	79.098
contig-100_56041.0	5.117
contig-100_56042.0	53.496
contig-100_56043.0	350.432
contig-100_56044.0	107.989
contig-100_56045.0	114.598
contig-100_56046.0	0.000
contig-100_56047.0	207.023
contig-100_56048.0	0.939
contig-100_56049.0	274.318
contig-100_56050.0	320.125
contig-100_56051.0	165.871
contig-100_56052.0	831.428
contig-100_56053.0	0.947
contig-100_56054.0	3674.178
contig-100_56055.0	4.477
contig-100_56056.0	270.436
contig-100_56057.0	1673.246
contig-100_56058.0	1036.076
contig-100_56059.0	2030.761
contig-100_56060.0	18.106
contig-100_56061.0	0.000
contig-100_56062.0	60.905
contig-100_56063.0	1.587
contig-100_56064.0	2590.871
contig-100_56065.0	13322.462
contig-100_56066.0	60.712
contig-100_56067.0	2473.303
contig-100_56068.0	1558.841
contig-100_56069.0	86.644
contig-100_56070.0	0.000
contig-100_56071.0	1361.432
contig-100_56072.0	0.000
contig-100_56073.0	1167.167
contig-100_56074.0	2323.716
contig-100_56075.0	34.606
contig-100_56076.0	148.769
contig-100_56077.0	1.848
contig-100_56078.0	245.030
contig-100_56079.0	8.405
contig-100_56080.0	0.947
contig-100_56081.0	275.989
contig-100_56082.0	486.019
contig-100_56083.0	0.943
contig-100_56084.0	0.000
contig-100_56085.0	0.947
contig-100_56086.0	348.114
contig-100_56087.0	366.227
contig-100_56088.0	0.000
contig-100_56089.0	415.663
contig-100_56090.0	3.720
contig-100_56091.0	1523.220
contig-100_56092.0	1340.928
contig-100_56093.0	1111.481
contig-100_56094.0	0.000
contig-100_56095.0	10.246
contig-100_56096.0	987.152
contig-100_56097.0	363.670
contig-100_56098.0	101.636
contig-100_56099.0	184.360
contig-100_56100.0	4139.451
contig-100_56101.0	1316.568
contig-100_56102.0	0.947
contig-100_56103.0	332.705
contig-100_56104.0	118.841
contig-100_56105.0	653.045
contig-100_56106.0	678.000
contig-100_56107.0	104.580
contig-100_56108.0	1309.591
contig-100_56109.0	101.598
contig-100_56110.0	1939.708
contig-100_56111.0	236.799
contig-100_56112.0	82.864
contig-100_56113.0	0.000
contig-100_56114.0	1083.255
contig-100_56115.0	2385.053
contig-100_56116.0	8.882
contig-100_56117.0	0.000
contig-100_56118.0	569.597
contig-100_56119.0	263.175
contig-100_56120.0	2463.540
contig-100_56121.0	0.000
contig-100_56122.0	1122.875
contig-100_56123.0	551.278
contig-100_56124.0	390.677
contig-100_56125.0	510.510
contig-100_56126.0	934.650
contig-100_56127.0	320.555
contig-100_56128.0	74.255
contig-100_56129.0	579.202
contig-100_56130.0	436.886
contig-100_56131.0	118.057
contig-100_56132.0	231.095
contig-100_56133.0	1321.221
contig-100_56134.0	170.867
contig-100_56135.0	577.958
contig-100_56136.0	0.000
contig-100_56137.0	310.152
contig-100_56138.0	348.004
contig-100_56139.0	274.179
contig-100_56140.0	2548.525
contig-100_56141.0	54.715
contig-100_56142.0	77.616
contig-100_56143.0	440.278
contig-100_56144.0	36.920
contig-100_56145.0	267.114
contig-100_56146.0	0.951
contig-100_56147.0	68.148
contig-100_56148.0	99.236
contig-100_56149.0	149.494
contig-100_56150.0	3.506
contig-100_56151.0	211.247
contig-100_56152.0	0.000
contig-100_56153.0	0.947
contig-100_56154.0	2297.996
contig-100_56155.0	59.897
contig-100_56156.0	454.548
contig-100_56157.0	1186.148
contig-100_56158.0	1313.221
contig-100_56159.0	232.338
contig-100_56160.0	0.000
contig-100_56161.0	201.722
contig-100_56162.0	91.806
contig-100_56163.0	0.947
contig-100_56164.0	96.490
contig-100_56165.0	4.646
contig-100_56166.0	1294.426
contig-100_56167.0	863.764
contig-100_56168.0	10.635
contig-100_56169.0	1201.399
contig-100_56170.0	292.859
contig-100_56171.0	1597.118
contig-100_56172.0	1.646
contig-100_56173.0	19.213
contig-100_56174.0	0.000
contig-100_56175.0	268.479
contig-100_56176.0	16.004
contig-100_56177.0	19.460
contig-100_56178.0	445.190
contig-100_56179.0	879.422
contig-100_56180.0	2.567
contig-100_56181.0	75.213
contig-100_56182.0	883.099
contig-100_56183.0	2476.756
contig-100_56184.0	0.897
contig-100_56185.0	2551.802
contig-100_56186.0	149.172
contig-100_56187.0	2.588
contig-100_56188.0	237.553
contig-100_56189.0	3215.183
contig-100_56190.0	2468.263
contig-100_56191.0	191.553
contig-100_56192.0	597.653
contig-100_56193.0	3.347
contig-100_56194.0	432.706
contig-100_56195.0	446.641
contig-100_56196.0	105.321
contig-100_56197.0	96.782
contig-100_56198.0	10.408
contig-100_56199.0	111.679
contig-100_56200.0	121.840
contig-100_56201.0	16503.061
contig-100_56202.0	1568.958
contig-100_56203.0	296.347
contig-100_56204.0	267.382
contig-100_56205.0	3.645
contig-100_56206.0	1923.634
contig-100_56207.0	2583.515
contig-100_56208.0	896.282
contig-100_56209.0	19.019
contig-100_56210.0	22.786
contig-100_56211.0	415.340
contig-100_56212.0	904.424
contig-100_56213.0	88.233
contig-100_56214.0	1135.328
contig-100_56215.0	230.824
contig-100_56216.0	552.355
contig-100_56217.0	106.378
contig-100_56218.0	100.290
contig-100_56219.0	1446.309
contig-100_56220.0	0.916
contig-100_56221.0	66.611
contig-100_56222.0	1863.118
contig-100_56223.0	1.767
contig-100_56224.0	67.576
contig-100_56225.0	151.355
contig-100_56226.0	84.374
contig-100_56227.0	0.954
contig-100_56228.0	2075.519
contig-100_56229.0	0.947
contig-100_56230.0	2496.050
contig-100_56231.0	136.168
contig-100_56232.0	115.618
contig-100_56233.0	18.057
contig-100_56234.0	343.420
contig-100_56235.0	235.504
contig-100_56236.0	1322.084
contig-100_56237.0	36.844
contig-100_56238.0	259.973
contig-100_56239.0	130.870
contig-100_56240.0	38.115
contig-100_56241.0	120.740
contig-100_56242.0	1436.031
contig-100_56243.0	1176.427
contig-100_56244.0	12.496
contig-100_56245.0	2407.286
contig-100_56246.0	108.134
contig-100_56247.0	1280.492
contig-100_56248.0	0.958
contig-100_56249.0	11.161
contig-100_56250.0	1583.759
contig-100_56251.0	112.119
contig-100_56252.0	394.586
contig-100_56253.0	0.000
contig-100_56254.0	94.575
contig-100_56255.0	227.318
contig-100_56256.0	224.609
contig-100_56257.0	2297.345
contig-100_56258.0	1.736
contig-100_56259.0	92.134
contig-100_56260.0	0.908
contig-100_56261.0	119.506
contig-100_56262.0	59.931
contig-100_56263.0	1954.916
contig-100_56264.0	186.513
contig-100_56265.0	22.307
contig-100_56266.0	20097.801
contig-100_56267.0	3.693
contig-100_56268.0	0.858
contig-100_56269.0	2529.820
contig-100_56270.0	2543.598
contig-100_56271.0	553.180
contig-100_56272.0	13.341
contig-100_56273.0	2140.847
contig-100_56274.0	1386.536
contig-100_56275.0	0.000
contig-100_56276.0	1169.142
contig-100_56277.0	473.651
contig-100_56278.0	1847.456
contig-100_56279.0	89.383
contig-100_56280.0	1288.008
contig-100_56281.0	0.912
contig-100_56282.0	48.536
contig-100_56283.0	126.004
contig-100_56284.0	2.632
contig-100_56285.0	2008.180
contig-100_56286.0	63.858
contig-100_56287.0	0.958
contig-100_56288.0	0.000
contig-100_56289.0	830.563
contig-100_56290.0	969.360
contig-100_56291.0	839.682
contig-100_56292.0	190.713
contig-100_56293.0	361.349
contig-100_56294.0	1586.563
contig-100_56295.0	2277.858
contig-100_56296.0	263.739
contig-100_56297.0	370.636
contig-100_56298.0	28.552
contig-100_56299.0	511.782
contig-100_56300.0	55.203
contig-100_56301.0	0.000
contig-100_56302.0	458.103
contig-100_56303.0	421.667
contig-100_56304.0	0.958
contig-100_56305.0	1880.456
contig-100_56306.0	238.123
contig-100_56307.0	0.958
contig-100_56308.0	328.272
contig-100_56309.0	332.073
contig-100_56310.0	45.613
contig-100_56311.0	384.372
contig-100_56312.0	2680.602
contig-100_56313.0	0.000
contig-100_56314.0	54.057
contig-100_56315.0	854.054
contig-100_56316.0	46.238
contig-100_56317.0	349.542
contig-100_56318.0	196.169
contig-100_56319.0	60.942
contig-100_56320.0	134.792
contig-100_56321.0	5.277
contig-100_56322.0	2504.119
contig-100_56323.0	905.946
contig-100_56324.0	1171.554
contig-100_56325.0	2349.027
contig-100_56326.0	223.865
contig-100_56327.0	0.000
contig-100_56328.0	377.446
contig-100_56329.0	2067.992
contig-100_56330.0	1159.481
contig-100_56331.0	60.169
contig-100_56332.0	3.908
contig-100_56333.0	0.850
contig-100_56334.0	2329.996
contig-100_56335.0	107.831
contig-100_56336.0	1187.373
contig-100_56337.0	1564.454
contig-100_56338.0	1302.796
contig-100_56339.0	685.235
contig-100_56340.0	0.000
contig-100_56341.0	1.788
contig-100_56342.0	0.000
contig-100_56343.0	1.627
contig-100_56344.0	27.188
contig-100_56345.0	299.115
contig-100_56346.0	92.881
contig-100_56347.0	9.869
contig-100_56348.0	487.431
contig-100_56349.0	268.488
contig-100_56350.0	139.719
contig-100_56351.0	2154.208
contig-100_56352.0	1172.781
contig-100_56353.0	824.558
contig-100_56354.0	633.308
contig-100_56355.0	64.085
contig-100_56356.0	0.000
contig-100_56357.0	1747.685
contig-100_56358.0	313.723
contig-100_56359.0	0.958
contig-100_56360.0	538.100
contig-100_56361.0	503.950
contig-100_56362.0	420.792
contig-100_56363.0	904.758
contig-100_56364.0	16.162
contig-100_56365.0	2505.723
contig-100_56366.0	110.562
contig-100_56367.0	263.358
contig-100_56368.0	62.419
contig-100_56369.0	1.835
contig-100_56370.0	26.592
contig-100_56371.0	0.000
contig-100_56372.0	1.615
contig-100_56373.0	43.319
contig-100_56374.0	632.862
contig-100_56375.0	241.773
contig-100_56376.0	0.792
contig-100_56377.0	46.546
contig-100_56378.0	1366.827
contig-100_56379.0	1563.735
contig-100_56380.0	62.081
contig-100_56381.0	2451.400
contig-100_56382.0	1502.992
contig-100_56383.0	5.354
contig-100_56384.0	0.834
contig-100_56385.0	562.950
contig-100_56386.0	56.444
contig-100_56387.0	92.085
contig-100_56388.0	874.795
contig-100_56389.0	207.560
contig-100_56390.0	0.081
contig-100_56391.0	167.039
contig-100_56392.0	1073.876
contig-100_56393.0	5159.691
contig-100_56394.0	2308.772
contig-100_56395.0	2500.880
contig-100_56396.0	2439.239
contig-100_56397.0	945.490
contig-100_56398.0	89.266
contig-100_56399.0	100.069
contig-100_56400.0	75.826
contig-100_56401.0	261.293
contig-100_56402.0	2447.297
contig-100_56403.0	92.255
contig-100_56404.0	95.290
contig-100_56405.0	7.251
contig-100_56406.0	2446.591
contig-100_56407.0	0.000
contig-100_56408.0	202.726
contig-100_56409.0	0.965
contig-100_56410.0	1985.340
contig-100_56411.0	1426.347
contig-100_56412.0	4570.807
contig-100_56413.0	65.873
contig-100_56414.0	202.479
contig-100_56415.0	104.421
contig-100_56416.0	2397.066
contig-100_56417.0	37882.541
contig-100_56418.0	36.571
contig-100_56419.0	23.089
contig-100_56420.0	351.788
contig-100_56421.0	265.687
contig-100_56422.0	160.911
contig-100_56423.0	1078.556
contig-100_56424.0	821.703
contig-100_56425.0	750.313
contig-100_56426.0	0.942
contig-100_56427.0	860.444
contig-100_56428.0	348.089
contig-100_56429.0	107.390
contig-100_56430.0	1398.232
contig-100_56431.0	312.093
contig-100_56432.0	144.961
contig-100_56433.0	97.645
contig-100_56434.0	585.452
contig-100_56435.0	242.629
contig-100_56436.0	990.641
contig-100_56437.0	54.320
contig-100_56438.0	141.552
contig-100_56439.0	1238.062
contig-100_56440.0	2474.394
contig-100_56441.0	6.174
contig-100_56442.0	1391.402
contig-100_56443.0	1801.093
contig-100_56444.0	981.606
contig-100_56445.0	49.012
contig-100_56446.0	37.490
contig-100_56447.0	608.463
contig-100_56448.0	2.676
contig-100_56449.0	563.409
contig-100_56450.0	1.822
contig-100_56451.0	300.653
contig-100_56452.0	1508.691
contig-100_56453.0	0.965
contig-100_56454.0	0.000
contig-100_56455.0	574.459
contig-100_56456.0	644.776
contig-100_56457.0	1327.514
contig-100_56458.0	194.903
contig-100_56459.0	102.384
contig-100_56460.0	141.415
contig-100_56461.0	218.876
contig-100_56462.0	2124.609
contig-100_56463.0	156.326
contig-100_56464.0	1835.612
contig-100_56465.0	94.074
contig-100_56466.0	188.205
contig-100_56467.0	0.969
contig-100_56468.0	315.031
contig-100_56469.0	0.965
contig-100_56470.0	87.388
contig-100_56471.0	914.531
contig-100_56472.0	142.795
contig-100_56473.0	0.876
contig-100_56474.0	2509.019
contig-100_56475.0	125.469
contig-100_56476.0	21.384
contig-100_56477.0	1937.337
